day,time_of_day,hr,hrv_rmssd,activity_load,hr_zone,spo2,lf_hf_ratio,sleep_quality,resting_hr,temperature,rr_interval,is_workout,fatigue,fitness_gain,ces_score,safety_label,strategy_label,source
4,0.3542,74.2,24.3,1.68,0,98.5,2.457,5.7,71.1,36.7,811.2,0,6.54,0.24,74,1,1,synthetic
4,0.375,80.4,48.5,0.84,0,98.4,2.008,5.2,71.0,36.7,753.6,0,3.92,0.24,82,0,0,synthetic
4,0.3958,76.3,31.5,2.51,0,99.4,2.492,7.7,69.5,36.7,791.7,0,4.97,0.24,76,0,0,synthetic
4,0.4167,73.5,42.0,0.54,0,99.0,1.72,7.1,64.1,36.8,828.8,0,4.11,0.24,82,0,0,synthetic
4,0.4375,81.9,34.7,3.04,0,99.5,2.358,7.2,65.8,36.9,728.7,0,5.36,0.24,76,0,0,synthetic
4,0.4583,78.7,43.2,3.25,0,99.2,2.235,5.5,71.2,36.8,748.1,0,4.15,0.24,80,0,0,synthetic
4,0.4792,83.6,29.9,1.0,0,98.9,1.987,4.8,67.1,36.9,738.8,0,6.45,0.24,73,0,1,synthetic
4,0.5,76.1,40.0,1.73,0,99.3,2.634,5.9,71.8,36.7,788.0,0,3.56,0.24,80,0,0,synthetic
4,0.5208,74.4,45.7,0.58,0,99.0,1.885,4.9,67.3,36.7,830.1,0,3.92,0.24,83,0,0,synthetic
4,0.5417,80.8,36.1,0.85,0,99.2,2.086,7.2,64.9,36.6,750.7,0,6.78,0.24,77,0,0,synthetic
4,0.5625,72.2,53.3,0.96,0,99.7,2.129,5.9,70.4,36.6,822.2,0,5.81,0.24,87,0,0,synthetic
4,0.5833,77.8,34.6,1.31,0,98.4,2.386,6.9,67.6,36.6,767.9,0,6.83,0.24,77,0,0,synthetic
4,0.6042,83.9,48.9,1.71,0,99.6,2.217,4.6,65.4,37.0,692.7,0,5.1,0.24,81,0,0,synthetic
4,0.625,77.6,42.6,2.1,0,99.1,2.3,4.9,66.7,36.8,771.6,0,6.35,0.24,81,0,0,synthetic
4,0.6458,71.8,49.3,3.44,0,99.0,2.33,4.8,66.3,36.7,856.2,0,4.94,0.24,85,0,0,synthetic
4,0.6667,68.7,64.0,2.23,0,99.0,2.459,7.6,68.8,36.9,890.4,0,6.33,0.24,93,0,0,synthetic
4,0.6875,73.0,44.9,3.18,0,98.1,2.964,6.9,67.5,36.6,828.1,0,5.13,0.24,83,0,0,synthetic
4,0.7083,68.8,30.8,2.91,0,99.3,2.627,5.3,69.0,36.8,878.0,0,3.39,0.24,78,0,0,synthetic
4,0.7292,70.4,48.5,2.81,0,99.2,2.352,6.1,68.4,36.7,841.6,0,6.23,0.24,85,0,0,synthetic
4,0.75,67.2,41.5,1.55,0,98.4,2.321,4.8,70.9,36.7,889.7,0,2.55,0.24,83,0,0,synthetic
4,0.7708,68.8,29.2,0.72,0,98.8,2.304,8.5,66.7,36.8,869.6,0,3.16,0.24,78,0,1,synthetic
4,0.7917,67.7,24.0,1.18,0,99.0,2.268,6.1,66.3,36.7,886.1,0,5.2,0.24,76,1,1,synthetic
4,0.8125,69.1,57.3,1.85,0,99.4,2.112,7.3,69.6,36.8,875.8,0,2.36,0.24,90,0,0,synthetic
4,0.8333,70.1,61.4,0.93,0,99.0,1.813,5.9,68.7,36.6,846.5,0,5.88,0.24,91,0,0,synthetic
4,0.8542,66.3,36.4,1.33,0,99.0,2.067,5.0,70.2,36.6,893.3,0,6.2,0.24,81,0,0,synthetic
4,0.875,64.1,45.8,2.87,0,99.3,2.489,5.6,67.9,36.9,959.2,0,6.46,0.24,85,0,0,synthetic
4,0.8958,61.1,46.1,2.61,0,99.4,2.259,4.6,70.1,36.7,1000.6,0,6.83,0.24,85,0,0,synthetic
4,0.9167,62.9,37.1,3.37,0,98.6,2.147,4.8,65.2,36.5,972.6,0,4.5,0.24,81,0,0,synthetic
4,0.9375,61.8,45.9,3.05,0,98.7,2.495,6.8,68.7,36.5,983.0,0,4.36,0.24,85,0,0,synthetic
4,0.9583,63.2,34.4,2.72,0,98.6,2.817,7.0,68.4,36.7,936.6,0,3.58,0.24,80,0,0,synthetic
4,0.9792,57.5,42.2,0.67,0,98.7,1.816,4.9,65.7,36.6,1028.9,0,3.34,0.24,83,0,0,synthetic
5,0.0,54.8,38.8,2.09,0,99.0,2.324,8.2,72.0,36.7,1111.2,0,4.98,0.3,82,0,0,synthetic
5,0.0208,59.2,46.2,2.82,0,99.0,2.46,5.2,68.4,36.7,1037.0,0,2.63,0.3,85,0,0,synthetic
5,0.0417,58.3,30.1,0.5,0,99.0,2.101,8.2,69.3,36.7,995.4,0,3.5,0.3,78,0,0,synthetic
5,0.0625,60.6,38.7,1.41,0,98.5,2.115,8.4,67.9,36.7,992.8,0,5.74,0.3,82,0,0,synthetic
5,0.0833,58.6,37.7,1.09,0,99.4,2.307,7.0,68.6,36.6,1004.1,0,2.7,0.3,81,0,0,synthetic
5,0.1042,69.7,32.2,2.52,0,98.6,2.401,7.8,64.3,36.7,863.6,0,6.59,0.3,79,0,0,synthetic
5,0.125,63.2,55.2,0.9,0,98.5,2.199,6.7,66.9,36.7,961.9,0,6.79,0.3,89,0,0,synthetic
5,0.1458,62.4,25.4,1.88,0,99.5,2.298,5.3,65.5,36.6,970.9,0,2.22,0.3,76,1,1,synthetic
5,0.1667,61.7,44.0,1.81,0,99.1,2.194,8.4,69.1,36.6,973.4,0,4.97,0.3,84,0,0,synthetic
5,0.1875,68.8,35.8,3.43,0,99.1,2.425,6.5,69.6,36.6,878.9,0,4.38,0.3,80,0,0,synthetic
5,0.2083,71.4,46.1,2.0,0,98.6,2.48,5.7,68.9,36.8,838.2,0,2.06,0.3,84,0,0,synthetic
5,0.2292,65.6,59.5,0.59,0,98.9,1.954,8.5,64.9,36.6,934.3,0,2.59,0.3,91,0,0,synthetic
5,0.25,75.6,33.7,3.26,0,98.4,2.787,7.2,68.8,36.6,814.2,0,6.75,0.3,77,0,0,synthetic
5,0.2708,66.8,42.3,1.22,0,98.7,2.263,5.8,67.6,36.7,906.5,0,3.1,0.3,84,0,0,synthetic
5,0.2917,78.9,27.0,2.05,0,98.7,2.103,8.0,70.8,36.7,755.3,0,5.79,0.3,73,1,1,synthetic
5,0.3125,62.5,31.6,1.11,0,99.1,2.127,5.0,68.9,36.4,963.7,0,3.66,0.3,79,0,0,synthetic
5,0.3333,76.0,43.1,1.5,0,99.2,2.508,5.2,68.2,36.8,780.7,0,5.47,0.3,81,0,0,synthetic
5,0.3542,135.6,27.5,6.12,3,99.2,2.59,3.4,65.8,36.8,452.6,1,2.64,0.3,55,1,1,synthetic
5,0.375,167.5,18.3,8.37,4,98.1,3.372,3.8,69.7,37.1,351.3,1,6.24,0.3,36,1,2,synthetic
5,0.3958,173.7,17.3,8.89,5,98.8,3.255,5.0,68.2,36.9,332.9,1,6.03,0.3,31,2,2,synthetic
5,0.4167,176.7,19.3,8.5,5,98.4,3.229,3.6,69.9,37.1,340.0,1,4.92,0.3,33,2,2,synthetic
5,0.4375,158.2,22.6,7.63,4,99.3,3.572,4.6,68.4,37.0,389.3,1,3.85,0.3,43,1,1,synthetic
5,0.4583,157.0,22.2,6.88,4,98.8,3.018,4.3,70.1,37.1,391.7,1,6.04,0.3,46,1,1,synthetic
5,0.4792,162.9,22.6,7.59,4,99.0,3.259,5.7,67.4,37.0,345.5,1,3.9,0.3,42,1,1,synthetic
5,0.5,170.0,18.8,8.26,4,98.7,3.496,2.7,71.6,37.0,349.5,1,6.09,0.3,35,1,2,synthetic
5,0.5208,176.1,19.4,8.56,5,97.9,3.485,5.9,67.0,36.9,351.0,1,4.76,0.3,33,1,2,synthetic
5,0.5417,168.5,19.1,8.15,4,98.8,3.194,4.8,68.1,36.9,341.1,1,5.98,0.3,36,1,2,synthetic
5,0.5625,74.9,27.5,1.56,0,99.3,2.144,7.7,67.7,36.7,775.5,0,5.66,0.3,75,1,1,synthetic
5,0.5833,73.5,51.3,0.67,0,99.0,2.221,7.5,65.6,36.8,839.2,0,3.87,0.3,86,0,0,synthetic
5,0.6042,74.9,33.4,0.8,0,98.7,1.879,8.6,68.1,36.7,787.0,0,4.16,0.3,77,0,0,synthetic
5,0.625,78.2,49.8,1.77,0,98.6,2.188,5.3,64.5,36.7,781.8,0,3.73,0.3,83,0,0,synthetic
5,0.6458,70.2,37.1,3.41,0,99.1,2.596,4.3,68.4,36.9,875.1,0,2.38,0.3,81,0,0,synthetic
5,0.6667,71.5,45.1,0.55,0,99.2,1.869,7.7,64.8,36.8,849.1,0,6.83,0.3,84,0,0,synthetic
5,0.6875,67.9,46.7,3.1,0,99.1,2.891,6.8,69.4,36.7,882.6,0,3.01,0.3,85,0,0,synthetic
5,0.7083,68.8,42.6,1.85,0,99.3,2.266,5.2,66.3,36.7,876.2,0,6.79,0.3,83,0,0,synthetic
5,0.7292,72.4,36.2,1.8,0,98.5,2.328,6.9,67.8,36.6,839.1,0,5.62,0.3,79,0,0,synthetic
5,0.75,69.7,41.0,1.1,0,98.8,2.059,5.8,71.4,36.7,885.5,0,6.39,0.3,82,0,0,synthetic
5,0.7708,73.3,42.6,0.74,0,99.1,1.854,7.2,68.4,36.8,832.4,0,6.66,0.3,82,0,0,synthetic
5,0.7917,66.9,39.0,1.61,0,99.3,2.763,5.6,69.6,36.7,913.2,0,6.6,0.3,82,0,0,synthetic
5,0.8125,69.6,29.1,1.86,0,99.2,2.012,7.0,63.9,36.7,874.9,0,5.53,0.3,77,0,1,synthetic
5,0.8333,65.1,40.4,1.4,0,99.0,2.115,8.3,68.5,36.7,948.3,0,4.51,0.3,83,0,0,synthetic
5,0.8542,61.2,40.7,1.28,0,98.9,2.339,8.1,65.9,36.7,994.5,0,2.35,0.3,83,0,0,synthetic
5,0.875,63.0,37.2,1.43,0,99.9,2.506,6.0,70.1,36.6,943.1,0,3.25,0.3,81,0,0,synthetic
5,0.8958,66.5,40.5,3.24,0,99.1,2.725,7.5,68.0,36.7,889.1,0,3.77,0.3,83,0,0,synthetic
5,0.9167,64.7,62.9,1.08,0,99.3,2.291,8.1,67.2,36.9,910.5,0,6.29,0.3,93,0,0,synthetic
5,0.9375,63.2,46.6,2.52,0,98.7,2.476,4.9,71.5,36.6,929.9,0,3.15,0.3,85,0,0,synthetic
5,0.9583,62.1,37.8,2.06,0,98.6,2.257,5.3,68.2,36.7,934.5,0,5.04,0.3,82,0,0,synthetic
5,0.9792,67.0,54.8,1.79,0,99.1,2.322,6.1,65.4,36.7,908.9,0,5.51,0.3,89,0,0,synthetic
6,0.0,58.2,43.5,2.32,0,98.7,2.335,7.1,67.0,36.5,1028.5,0,2.59,0.36,84,0,0,synthetic
6,0.0208,63.6,37.0,2.02,0,99.0,2.355,6.6,66.5,36.8,959.1,0,5.96,0.36,81,0,0,synthetic
6,0.0417,64.1,53.3,3.01,0,99.0,2.786,5.4,67.5,36.8,940.5,0,6.11,0.36,88,0,0,synthetic
6,0.0625,61.7,35.0,3.15,0,99.0,2.511,6.2,69.9,36.6,976.3,0,3.94,0.36,80,0,0,synthetic
6,0.0833,68.1,34.4,1.8,0,98.4,2.448,5.3,65.5,36.6,877.8,0,6.99,0.36,80,0,0,synthetic
6,0.1042,62.5,47.0,1.89,0,99.4,2.299,4.5,72.2,36.7,969.4,0,5.54,0.36,86,0,0,synthetic
6,0.125,62.6,41.1,2.8,0,99.2,2.662,7.4,65.7,36.7,975.0,0,4.92,0.36,83,0,0,synthetic
6,0.1458,70.9,35.4,2.73,0,98.9,2.562,7.2,68.4,36.9,862.3,0,6.45,0.36,80,0,0,synthetic
6,0.1667,65.9,50.1,2.4,0,99.5,2.388,5.4,66.7,36.6,898.6,0,2.78,0.36,87,0,0,synthetic
6,0.1875,64.3,42.5,1.77,0,99.3,2.364,6.0,67.0,36.7,948.3,0,2.94,0.36,84,0,0,synthetic
6,0.2083,65.6,48.9,2.58,0,99.1,2.575,5.5,66.3,36.6,899.6,0,3.32,0.36,86,0,0,synthetic
6,0.2292,72.1,46.1,2.29,0,98.6,2.554,5.1,69.5,36.7,824.5,0,6.07,0.36,84,0,0,synthetic
6,0.25,66.6,26.4,0.59,0,99.1,1.794,5.0,65.5,36.8,911.0,0,3.3,0.36,77,1,1,synthetic
6,0.2708,69.8,44.8,3.49,0,99.1,2.486,4.3,68.2,36.8,869.3,0,3.25,0.36,84,0,0,synthetic
6,0.2917,68.9,39.6,0.57,0,99.1,2.388,6.1,65.6,36.8,890.9,0,3.8,0.36,82,0,0,synthetic
6,0.3125,75.3,43.6,0.62,0,99.3,2.304,7.2,68.6,36.7,796.8,0,4.82,0.36,82,0,0,synthetic
6,0.3333,72.9,53.9,2.62,0,99.1,2.192,7.9,67.6,36.8,801.1,0,3.95,0.36,87,0,0,synthetic
6,0.3542,75.7,45.4,3.49,0,99.3,2.614,6.7,66.7,36.6,814.3,0,4.97,0.36,82,0,0,synthetic
6,0.375,82.1,40.1,2.59,0,98.8,2.369,6.8,65.6,36.8,724.5,0,5.24,0.36,78,0,0,synthetic
6,0.3958,80.8,40.6,2.5,0,99.1,2.555,7.0,70.6,36.8,749.3,0,2.1,0.36,79,0,0,synthetic
6,0.4167,77.0,45.8,1.97,0,99.1,2.124,5.5,68.3,36.8,752.8,0,4.01,0.36,82,0,0,synthetic
6,0.4375,79.9,42.3,0.66,0,98.9,2.304,8.3,68.5,36.6,760.2,0,2.42,0.36,80,0,0,synthetic
6,0.4583,80.6,32.9,1.36,0,99.1,2.409,8.5,70.4,36.7,741.7,0,6.01,0.36,75,0,0,synthetic
6,0.4792,75.6,41.4,0.7,0,98.8,1.994,6.7,66.6,36.7,789.1,0,2.36,0.36,81,0,0,synthetic
6,0.5,78.1,37.6,3.42,0,99.0,2.711,5.1,66.8,36.8,753.0,0,5.8,0.36,78,0,0,synthetic
6,0.5208,76.3,33.8,0.89,0,98.6,2.084,6.1,68.6,36.7,773.6,0,5.37,0.36,77,0,0,synthetic
6,0.5417,78.8,28.4,2.91,0,99.1,3.063,4.7,65.1,36.8,749.1,0,2.69,0.36,74,0,1,synthetic
6,0.5625,76.4,50.4,1.88,0,98.8,2.101,7.3,63.3,36.9,797.2,0,2.28,0.36,84,0,0,synthetic
6,0.5833,78.7,43.6,1.44,0,98.9,2.429,5.3,71.4,36.7,712.6,0,4.69,0.36,81,0,0,synthetic
6,0.6042,71.9,48.9,3.01,0,98.9,2.437,7.1,64.1,36.7,829.7,0,4.03,0.36,85,0,0,synthetic
6,0.625,82.0,53.1,1.97,0,99.1,2.051,5.9,66.2,36.8,712.8,0,5.22,0.36,84,0,0,synthetic
6,0.6458,76.8,34.4,1.34,0,98.8,2.317,8.5,67.6,36.6,784.8,0,6.13,0.36,77,0,0,synthetic
6,0.6667,76.8,38.8,1.6,0,99.4,2.327,7.7,69.0,36.6,770.6,0,2.44,0.36,79,0,0,synthetic
6,0.6875,70.0,36.6,3.12,0,98.7,2.621,6.6,68.7,36.6,864.0,0,2.0,0.36,80,0,0,synthetic
6,0.7083,66.0,36.3,0.78,0,98.7,2.007,5.7,67.8,36.8,933.0,0,4.43,0.36,81,0,0,synthetic
6,0.7292,70.9,18.4,0.96,0,98.9,2.408,5.4,67.3,36.7,814.4,0,4.98,0.36,72,1,1,synthetic
6,0.75,72.5,42.6,2.03,0,98.4,2.71,7.7,64.9,36.7,831.0,0,4.51,0.36,82,0,0,synthetic
6,0.7708,67.3,36.0,1.34,0,98.7,2.528,5.1,66.8,36.6,903.6,0,6.01,0.36,81,0,0,synthetic
6,0.7917,69.9,56.2,3.29,0,99.0,2.851,7.1,66.6,36.6,865.6,0,3.94,0.36,89,0,0,synthetic
6,0.8125,67.3,54.4,1.3,0,99.3,2.3,5.7,69.0,36.8,913.7,0,3.59,0.36,89,0,0,synthetic
6,0.8333,63.8,40.2,1.83,0,99.3,2.236,8.2,67.0,36.6,923.8,0,3.31,0.36,83,0,0,synthetic
6,0.8542,65.6,42.8,3.4,0,98.1,3.028,7.0,67.2,36.7,937.3,0,3.23,0.36,84,0,0,synthetic
6,0.875,62.7,52.9,1.71,0,99.3,2.086,5.6,67.0,36.6,944.7,0,6.42,0.36,88,0,0,synthetic
6,0.8958,58.3,43.5,2.99,0,98.8,2.526,5.3,64.3,36.5,1059.0,0,4.66,0.36,84,0,0,synthetic
6,0.9167,66.6,40.5,1.53,0,99.2,2.316,7.8,71.8,36.8,897.5,0,5.67,0.36,83,0,0,synthetic
6,0.9375,65.6,39.5,1.48,0,99.0,2.061,8.5,67.8,36.8,923.7,0,4.88,0.36,82,0,0,synthetic
6,0.9583,61.7,41.1,2.1,0,99.1,2.129,5.6,67.9,36.7,965.7,0,2.52,0.36,83,0,0,synthetic
6,0.9792,61.2,38.9,0.66,0,99.6,1.835,7.1,69.3,36.8,973.8,0,3.13,0.36,82,0,0,synthetic
7,0.0,59.7,56.0,1.55,0,99.3,2.176,5.8,64.9,36.4,998.5,0,0.0,0.42,90,0,0,synthetic
7,0.0208,61.7,49.3,1.64,0,99.1,2.137,5.7,63.5,36.7,979.3,0,0.0,0.42,87,0,0,synthetic
7,0.0417,58.7,45.7,1.93,0,98.7,2.284,7.0,68.1,36.7,1016.8,0,0.0,0.42,85,0,0,synthetic
7,0.0625,61.1,47.6,1.75,0,98.7,2.352,4.8,69.0,36.8,951.5,0,0.0,0.42,86,0,0,synthetic
7,0.0833,64.5,42.7,2.94,0,98.5,2.806,5.1,67.4,36.6,956.0,0,0.0,0.42,84,0,0,synthetic
7,0.1042,59.0,44.1,2.47,0,98.8,2.37,7.6,67.3,36.7,1008.2,0,0.0,0.42,84,0,0,synthetic
7,0.125,57.8,48.0,2.01,0,99.1,2.31,8.1,68.4,36.7,1019.6,0,0.0,0.42,86,0,0,synthetic
7,0.1458,68.2,61.3,2.76,0,99.1,2.822,7.5,67.0,36.7,876.0,0,0.0,0.42,92,0,0,synthetic
7,0.1667,67.6,46.5,1.79,0,99.2,2.28,5.5,67.9,36.8,858.7,0,0.0,0.42,85,0,0,synthetic
7,0.1875,65.3,43.6,2.22,0,99.0,2.701,5.7,66.6,36.8,927.1,0,0.0,0.42,84,0,0,synthetic
7,0.2083,65.5,50.1,2.85,0,99.0,2.446,6.8,66.5,36.7,896.5,0,0.0,0.42,87,0,0,synthetic
7,0.2292,68.6,27.4,1.42,0,99.4,2.19,6.2,67.3,36.7,877.9,0,0.0,0.42,77,1,1,synthetic
7,0.25,67.4,39.4,0.8,0,98.7,2.213,5.7,69.0,36.7,888.3,0,0.0,0.42,82,0,0,synthetic
7,0.2708,71.2,46.1,0.65,0,98.8,2.046,7.1,67.8,36.7,841.8,0,0.0,0.42,84,0,0,synthetic
7,0.2917,64.8,57.4,3.42,0,98.5,2.684,6.8,68.9,36.7,938.0,0,0.0,0.42,90,0,0,synthetic
7,0.3125,64.6,55.1,0.65,0,98.9,1.999,5.7,69.3,36.7,914.7,0,0.0,0.42,89,0,0,synthetic
7,0.3333,74.5,42.5,0.75,0,99.2,1.98,5.0,62.2,36.7,789.9,0,0.0,0.42,81,0,0,synthetic
7,0.3542,67.9,47.4,2.09,0,98.6,2.498,5.0,69.4,36.7,872.7,0,0.0,0.42,86,0,0,synthetic
7,0.375,70.2,31.4,2.54,0,99.5,2.285,5.0,65.3,36.8,840.2,0,0.0,0.42,78,0,0,synthetic
7,0.3958,72.1,51.5,1.73,0,98.7,2.415,7.8,69.9,36.6,827.7,0,0.0,0.42,86,0,0,synthetic
7,0.4167,72.6,56.1,2.51,0,98.9,2.411,8.2,69.8,36.9,820.8,0,0.0,0.42,88,0,0,synthetic
7,0.4375,77.5,34.9,1.9,0,99.5,1.975,6.7,66.4,36.7,780.8,0,0.0,0.42,77,0,0,synthetic
7,0.4583,76.2,48.8,2.97,0,99.4,2.594,4.2,66.1,36.7,775.3,0,0.0,0.42,84,0,0,synthetic
7,0.4792,78.4,41.8,3.1,0,99.3,2.738,6.5,71.4,36.8,792.1,0,0.0,0.42,80,0,0,synthetic
7,0.5,71.0,41.2,2.81,0,99.2,2.298,5.1,70.7,36.8,849.4,0,0.0,0.42,82,0,0,synthetic
7,0.5208,72.9,43.1,3.05,0,98.4,2.507,5.9,69.0,36.6,851.3,0,0.0,0.42,82,0,0,synthetic
7,0.5417,71.9,46.9,1.39,0,99.1,2.265,4.8,68.3,36.8,835.2,0,0.0,0.42,84,0,0,synthetic
7,0.5625,84.0,47.0,0.71,0,98.8,2.253,6.4,67.5,36.8,703.6,0,0.0,0.42,80,0,0,synthetic
7,0.5833,75.6,30.6,2.59,0,99.0,2.497,6.9,68.7,36.7,780.6,0,0.0,0.42,76,0,0,synthetic
7,0.6042,72.2,55.1,2.49,0,99.5,2.68,6.5,65.5,36.6,825.6,0,0.0,0.42,88,0,0,synthetic
7,0.625,74.3,50.6,0.81,0,99.5,2.014,7.9,66.1,36.9,824.9,0,0.0,0.42,85,0,0,synthetic
7,0.6458,73.2,50.3,3.37,0,99.8,2.627,5.5,66.3,36.6,841.8,0,0.0,0.42,85,0,0,synthetic
7,0.6667,71.0,43.7,1.44,0,99.0,2.315,6.7,70.5,36.7,827.3,0,0.0,0.42,83,0,0,synthetic
7,0.6875,67.8,55.1,1.71,0,99.3,2.149,7.0,67.2,36.7,869.5,0,0.0,0.42,89,0,0,synthetic
7,0.7083,73.3,53.9,2.76,0,99.0,2.714,7.1,65.6,36.8,849.4,0,0.0,0.42,87,0,0,synthetic
7,0.7292,66.0,43.1,3.05,0,98.9,3.06,6.3,66.7,36.7,896.0,0,0.0,0.42,84,0,0,synthetic
7,0.75,63.3,47.5,2.41,0,99.6,2.431,5.3,69.8,36.5,971.4,0,0.0,0.42,86,0,0,synthetic
7,0.7708,68.6,41.3,1.59,0,99.6,2.407,6.7,66.1,36.8,870.4,0,0.0,0.42,83,0,0,synthetic
7,0.7917,62.8,55.3,2.53,0,99.4,2.339,6.1,69.3,36.7,947.4,0,0.0,0.42,89,0,0,synthetic
7,0.8125,63.9,44.7,2.25,0,99.1,2.369,6.3,67.0,36.7,924.5,0,0.0,0.42,85,0,0,synthetic
7,0.8333,60.5,31.9,0.85,0,98.9,2.344,6.3,66.6,36.9,983.7,0,0.0,0.42,79,0,0,synthetic
7,0.8542,63.6,46.8,2.94,0,99.2,3.018,6.4,66.9,36.5,927.6,0,0.0,0.42,85,0,0,synthetic
7,0.875,61.5,37.7,0.99,0,98.7,2.313,4.9,72.3,36.8,979.3,0,0.0,0.42,81,0,0,synthetic
7,0.8958,64.7,46.9,1.54,0,99.4,2.301,8.2,66.4,36.5,915.3,0,0.0,0.42,86,0,0,synthetic
7,0.9167,60.8,44.8,1.8,0,98.8,2.358,8.2,69.0,36.8,1020.6,0,0.0,0.42,85,0,0,synthetic
7,0.9375,59.4,39.8,2.99,0,99.3,2.649,4.3,66.4,36.7,972.8,0,0.0,0.42,82,0,0,synthetic
7,0.9583,62.3,46.4,2.52,0,99.4,2.436,8.0,66.6,36.6,993.2,0,0.0,0.42,85,0,0,synthetic
7,0.9792,57.5,46.5,1.64,0,98.8,2.249,5.4,69.6,36.6,1041.6,0,0.0,0.42,85,0,0,synthetic
8,0.0,61.2,48.8,2.26,0,99.3,2.296,6.5,68.9,36.8,986.8,0,0.0,0.48,86,0,0,synthetic
8,0.0208,64.1,45.9,1.74,0,99.2,2.045,7.0,69.0,36.6,940.9,0,0.0,0.48,85,0,0,synthetic
8,0.0417,60.7,40.6,2.79,0,98.5,2.529,6.8,67.8,36.6,983.1,0,0.0,0.48,83,0,0,synthetic
8,0.0625,59.3,41.2,1.11,0,99.0,2.256,6.6,63.0,36.8,1005.7,0,0.0,0.48,83,0,0,synthetic
8,0.0833,61.1,36.1,0.69,0,99.0,1.977,7.1,68.3,36.8,984.8,0,0.0,0.48,81,0,0,synthetic
8,0.1042,57.6,41.6,2.44,0,99.2,2.111,5.7,68.2,36.8,1010.0,0,0.0,0.48,83,0,0,synthetic
8,0.125,65.8,56.6,1.73,0,98.2,2.247,4.6,66.0,36.6,935.3,0,0.0,0.48,90,0,0,synthetic
8,0.1458,65.1,34.3,1.45,0,98.8,2.384,6.8,70.1,36.8,921.1,0,0.0,0.48,80,0,0,synthetic
8,0.1667,63.4,42.6,1.55,0,99.2,2.209,7.9,67.0,36.6,951.0,0,0.0,0.48,84,0,0,synthetic
8,0.1875,64.7,40.7,1.04,0,99.3,2.077,7.0,71.2,36.7,934.2,0,0.0,0.48,83,0,0,synthetic
8,0.2083,63.5,48.9,1.75,0,98.3,2.535,6.6,66.0,36.9,936.1,0,0.0,0.48,86,0,0,synthetic
8,0.2292,63.4,24.5,2.51,0,98.8,2.68,6.6,64.5,36.7,927.8,0,0.0,0.48,76,1,1,synthetic
8,0.25,74.2,58.2,1.13,0,99.4,2.079,6.9,69.7,36.6,828.7,0,0.0,0.48,88,0,0,synthetic
8,0.2708,69.9,43.4,2.71,0,99.7,2.407,5.9,66.8,36.7,895.5,0,0.0,0.48,83,0,0,synthetic
8,0.2917,64.5,45.2,2.7,0,99.0,2.415,8.0,67.7,36.6,933.6,0,0.0,0.48,85,0,0,synthetic
8,0.3125,68.8,50.1,2.15,0,98.2,2.38,4.4,68.1,36.7,888.8,0,0.0,0.48,87,0,0,synthetic
8,0.3333,72.6,52.7,2.93,0,99.5,2.44,7.8,65.4,36.7,813.6,0,0.0,0.48,87,0,0,synthetic
8,0.3542,147.6,28.7,6.79,3,99.2,2.855,5.3,71.8,36.8,407.6,1,0.0,0.48,51,0,1,synthetic
8,0.375,143.0,28.9,6.68,3,98.8,2.891,6.2,70.1,37.0,454.0,1,0.0,0.48,53,0,1,synthetic
8,0.3958,159.6,25.4,8.12,4,99.1,3.502,6.6,66.0,37.1,380.9,1,0.0,0.48,42,1,2,synthetic
8,0.4167,150.0,28.6,6.82,3,98.9,3.154,6.4,72.1,37.0,411.7,1,0.0,0.48,51,0,1,synthetic
8,0.4375,166.9,24.6,8.43,4,98.4,3.179,3.3,68.0,37.0,356.9,1,0.0,0.48,38,1,2,synthetic
8,0.4583,173.7,24.4,8.5,5,98.5,3.741,6.3,66.0,37.0,363.4,1,0.0,0.48,36,1,2,synthetic
8,0.4792,168.1,26.1,7.84,4,98.6,3.119,3.9,71.8,36.9,344.4,1,0.0,0.48,41,1,1,synthetic
8,0.5,160.8,27.4,7.3,4,98.7,3.186,5.9,67.5,37.1,379.4,1,0.0,0.48,46,1,1,synthetic
8,0.5208,175.5,23.9,8.71,5,97.8,3.336,2.6,66.0,37.0,329.7,1,0.0,0.48,34,1,2,synthetic
8,0.5417,167.2,24.2,8.59,4,98.5,3.689,5.9,68.8,37.1,365.6,1,0.0,0.48,38,1,2,synthetic
8,0.5625,72.9,36.4,3.34,0,99.4,3.044,6.0,68.0,36.7,812.4,0,0.0,0.48,79,0,0,synthetic
8,0.5833,76.0,48.0,0.91,0,99.0,2.232,7.4,69.4,36.8,787.2,0,0.0,0.48,83,0,0,synthetic
8,0.6042,75.3,48.7,3.08,0,98.8,2.723,5.1,70.3,36.7,797.6,0,0.0,0.48,84,0,0,synthetic
8,0.625,73.8,44.3,1.93,0,98.9,2.557,5.1,68.3,36.8,821.6,0,0.0,0.48,82,0,0,synthetic
8,0.6458,70.3,38.6,2.03,0,99.7,2.442,7.2,68.7,36.8,869.6,0,0.0,0.48,81,0,0,synthetic
8,0.6667,74.6,43.0,2.68,0,98.9,2.296,7.7,70.1,36.9,790.8,0,0.0,0.48,82,0,0,synthetic
8,0.6875,68.5,53.5,3.33,0,98.8,2.394,4.0,67.4,36.7,876.3,0,0.0,0.48,88,0,0,synthetic
8,0.7083,65.7,35.0,1.53,0,98.2,2.464,8.1,74.5,36.9,910.2,0,0.0,0.48,80,0,0,synthetic
